Phi_ext,I_theory,I_noisy,errors
-0.00017354709418837677,5.911305342673548e-05,5.926148113605814e-05,2e-07
-0.00017314629258517034,5.9148056335740126e-05,5.934355942970102e-05,2e-07
-0.00017274549098196393,5.916755070793821e-05,5.8922944601067215e-05,2e-07
-0.00017234468937875753,5.917125835735768e-05,5.916105953677527e-05,2e-07
-0.0001719438877755511,5.915915106156418e-05,5.9355878869102606e-05,2e-07
-0.0001715430861723447,5.913145100852876e-05,5.924049232649281e-05,2e-07
-0.00017114228456913827,5.908862727855136e-05,5.931846866957574e-05,2e-07
-0.00017074148296593187,5.90313884169437e-05,5.910996848656956e-05,2e-07
-0.00017034068136272546,5.896067121507449e-05,5.8914294816743465e-05,2e-07
-0.00016993987975951906,5.8877625877415845e-05,5.8964302948079607e-05,2e-07
-0.00016953907815631263,5.8783597809450606e-05,5.863965348692573e-05,2e-07
-0.00016913827655310623,5.86801063148119e-05,5.867979104285428e-05,2e-07
-0.0001687374749498998,5.856882053895343e-05,5.8990509072023505e-05,2e-07
-0.0001683366733466934,5.845153304025853e-05,5.8333410227729294e-05,2e-07
-0.000167935871743487,5.8330131407052786e-05,5.8291482861127074e-05,2e-07
-0.00016753507014028056,5.820656836993713e-05,5.80550145486563e-05,2e-07
-0.00016713426853707416,5.8082830882667956e-05,5.841923758659454e-05,2e-07
-0.00016673346693386773,5.7960908661157196e-05,5.803326666984715e-05,2e-07
-0.00016633266533066133,5.784276267873693e-05,5.767363898425161e-05,2e-07
-0.00016593186372745492,5.773029411652588e-05,5.770706069815853e-05,2e-07
-0.00016553106212424852,5.762531426053713e-05,5.748736488256636e-05,2e-07
-0.0001651302605210421,5.7529515822161525e-05,5.7758416948263274e-05,2e-07
-0.0001647294589178357,5.744444613613833e-05,5.723188076687505e-05,2e-07
-0.00016432865731462926,5.737148266038874e-05,5.724188315965429e-05,2e-07
-0.00016392785571142285,5.73118111656401e-05,5.705784943345313e-05,2e-07
-0.00016352705410821645,5.7266406960189184e-05,5.7119502940269326e-05,2e-07
-0.00016312625250501002,5.723601944707724e-05,5.709521031587137e-05,2e-07
-0.00016272545090180362,5.7221160258203626e-05,5.7769557868024306e-05,2e-07
-0.0001623246492985972,5.7222095153254906e-05,5.730426462932531e-05,2e-07
-0.00016192384769539078,5.723883981172403e-05,5.711287184727929e-05,2e-07
-0.00016152304609218438,5.7271159584643895e-05,5.7309045100615106e-05,2e-07
-0.00016112224448897798,5.731857320996902e-05,5.7341038552492116e-05,2e-07
-0.00016072144288577155,5.738036043277551e-05,5.7594943456545206e-05,2e-07
-0.00016032064128256515,5.7455573409624204e-05,5.753584704880451e-05,2e-07
-0.00015991983967935872,5.754305171650946e-05,5.774146340363384e-05,2e-07
-0.0001595190380761523,5.764144072276524e-05,5.732517486557947e-05,2e-07
-0.0001591182364729459,5.7749213039996816e-05,5.772616364589981e-05,2e-07
-0.00015871743486973948,5.78646927064212e-05,5.7802915887093583e-05,2e-07
-0.00015831663326653308,5.798608172368885e-05,5.744925395252537e-05,2e-07
-0.00015791583166332665,5.811148852600209e-05,5.8544706981221606e-05,2e-07
-0.00015751503006012024,5.823895793076458e-05,5.864583685730039e-05,2e-07
-0.00015711422845691384,5.83665020965231e-05,5.830520225124487e-05,2e-07
-0.0001567134268537074,5.849213199802533e-05,5.850602684639464e-05,2e-07
-0.000156312625250501,5.861388892001707e-05,5.837141562584593e-05,2e-07
-0.00015591182364729458,5.8729875471122056e-05,5.851706212895618e-05,2e-07
-0.00015551102204408818,5.8838285626730304e-05,5.8780658944599836e-05,2e-07
-0.00015511022044088177,5.893743332520479e-05,5.9171645123624605e-05,2e-07
-0.00015470941883767537,5.902577916462175e-05,5.931037656694907e-05,2e-07
-0.00015430861723446894,5.91019547773291e-05,5.9550661519555054e-05,2e-07
-0.00015390781563126254,5.916478449638822e-05,5.9302519636528525e-05,2e-07
-0.0001535070140280561,5.9213303970832246e-05,5.900098806206143e-05,2e-07
-0.0001531062124248497,5.9246775434992694e-05,5.910767683554751e-05,2e-07
-0.0001527054108216433,5.926469939012351e-05,5.940630784173846e-05,2e-07
-0.00015230460921843687,5.9266822513356535e-05,5.904096356828585e-05,2e-07
-0.00015190380761523047,5.925314166876217e-05,5.9152156104771307e-05,2e-07
-0.00015150300601202404,5.922390395700275e-05,5.8610571224612875e-05,2e-07
-0.00015110220440881764,5.917960280279387e-05,5.928939374148003e-05,2e-07
-0.00015070140280561123,5.9120970142122306e-05,5.908542412865676e-05,2e-07
-0.00015030060120240483,5.904896483292929e-05,5.906973794742299e-05,2e-07
-0.0001498997995991984,5.8964757472758616e-05,5.854340934620475e-05,2e-07
-0.000149498997995992,5.8869711863766185e-05,5.889522296711672e-05,2e-07
-0.00014909819639278557,5.8765363418567345e-05,5.8825053621482526e-05,2e-07
-0.00014869739478957916,5.865339484884425e-05,5.877678213685512e-05,2e-07
-0.00014829659318637276,5.85356095216481e-05,5.867101560118235e-05,2e-07
-0.00014789579158316633,5.841390290527164e-05,5.826825191106398e-05,2e-07
-0.00014749498997995993,5.82902325568105e-05,5.835425354787325e-05,2e-07
-0.0001470941883767535,5.81665871266215e-05,5.8008752798747144e-05,2e-07
-0.0001466933867735471,5.804495487046133e-05,5.7945157606204964e-05,2e-07
-0.0001462925851703407,5.792729216786881e-05,5.776639258578999e-05,2e-07
-0.0001458917835671343,5.781549254527063e-05,5.786865820939275e-05,2e-07
-0.00014549098196392786,5.771135669428997e-05,5.7379417227361364e-05,2e-07
-0.00014509018036072146,5.761656395997769e-05,5.7695885674032766e-05,2e-07
-0.00014468937875751503,5.753264575042814e-05,5.7575173479998125e-05,2e-07
-0.00014428857715430862,5.7460961288786164e-05,5.810436073191077e-05,2e-07
-0.00014388777555110222,5.740267609160142e-05,5.730036755957248e-05,2e-07
-0.0001434869739478958,5.735874351428689e-05,5.6910989908178204e-05,2e-07
-0.0001430861723446894,5.732988965589597e-05,5.73240891392783e-05,2e-07
-0.00014268537074148296,5.731660186222368e-05,5.707806784837549e-05,2e-07
-0.00014228456913827655,5.731912100927821e-05,5.751794303585073e-05,2e-07
-0.00014188376753507015,5.733743768930164e-05,5.7250976979632796e-05,2e-07
-0.00014148296593186375,5.7371292359730734e-05,5.72670738014832e-05,2e-07
-0.00014108216432865732,5.742017945273787e-05,5.755163887128769e-05,2e-07
-0.00014068136272545092,5.748335538028401e-05,5.7459106775996465e-05,2e-07
-0.00014028056112224449,5.7559850307932486e-05,5.7806467376579755e-05,2e-07
-0.00013987975951903808,5.7648483510999435e-05,5.7281508857419406e-05,2e-07
-0.00013947895791583168,5.7747882069897024e-05,5.75578655785867e-05,2e-07
-0.00013907815631262525,5.785650260864627e-05,5.784723147622657e-05,2e-07
-0.00013867735470941885,5.797265573236314e-05,5.797466189958734e-05,2e-07
-0.00013827655310621242,5.809453277677512e-05,5.78169944763593e-05,2e-07
-0.00013787575150300601,5.822023444622359e-05,5.798177548739002e-05,2e-07
-0.0001374749498997996,5.8347800886706463e-05,5.789891713312778e-05,2e-07
-0.0001370741482965932,5.847524271778414e-05,5.885784601464956e-05,2e-07
-0.00013667334669338678,5.860057253200523e-05,5.8677000175319524e-05,2e-07
-0.00013627254509018035,5.8721836363089756e-05,5.862483262774696e-05,2e-07
-0.00013587174348697395,5.8837144624614624e-05,5.8779676304044364e-05,2e-07
-0.00013547094188376754,5.89447020293178e-05,5.88160743749748e-05,2e-07
-0.00013507014028056114,5.904283601529429e-05,5.924392442634511e-05,2e-07
-0.0001346693386773547,5.913002322898272e-05,5.909285588739842e-05,2e-07
-0.0001342685370741483,5.920491364561925e-05,5.931392269485714e-05,2e-07
-0.00013386773547094188,5.926635194524166e-05,5.9629807244704134e-05,2e-07
-0.00013346693386773547,5.9313395805776676e-05,5.943610690504373e-05,2e-07
-0.00013306613226452907,5.9345330823567036e-05,5.939998060328832e-05,2e-07
-0.00013266533066132267,5.936168182508569e-05,5.9319728867740386e-05,2e-07
-0.00013226452905811624,5.936222039073194e-05,5.944279700647147e-05,2e-07
-0.0001318637274549098,5.934696847157805e-05,5.90015886501553e-05,2e-07
-0.0001314629258517034,5.9316198041801016e-05,5.9764300502927804e-05,2e-07
-0.000131062124248497,5.927042679230159e-05,5.92804247768582e-05,2e-07
-0.0001306613226452906,5.92104099336976e-05,5.880355876467152e-05,2e-07
-0.00013026052104208417,5.9137128238479866e-05,5.919957919843731e-05,2e-07
-0.00012985971943887774,5.905177251167182e-05,5.8883080876980946e-05,2e-07
-0.00012945891783567134,5.8955724735876916e-05,5.895450713210236e-05,2e-07
-0.00012905811623246493,5.885053618926219e-05,5.857046768358745e-05,2e-07
-0.00012865731462925853,5.873790288295226e-05,5.890070902026203e-05,2e-07
-0.00012825651302605213,5.861963870675075e-05,5.8865285284084096e-05,2e-07
-0.0001278557114228457,5.849764670839985e-05,5.8716873132339804e-05,2e-07
-0.00012745490981963927,5.8373888961128266e-05,5.8438716662096894e-05,2e-07
-0.00012705410821643286,5.8250355496604166e-05,5.860644223039782e-05,2e-07
-0.00012665330661322646,5.812903279520031e-05,5.82500939676513e-05,2e-07
-0.00012625250501002006,5.801187233248734e-05,5.8025656659521126e-05,2e-07
-0.00012585170340681363,5.790075967999008e-05,5.7986373656335165e-05,2e-07
-0.0001254509018036072,5.779748464944996e-05,5.775243140356499e-05,2e-07
-0.0001250501002004008,5.770371295333016e-05,5.766167600155171e-05,2e-07
-0.0001246492985971944,5.7620959830278524e-05,5.796031910393168e-05,2e-07
-0.000124248496993988,5.7550566053167226e-05,5.787621189388802e-05,2e-07
-0.00012384769539078156,5.7493676699579476e-05,5.7601489659799544e-05,2e-07
-0.00012344689378757516,5.745122302089687e-05,5.7254650763857364e-05,2e-07
-0.00012304609218436873,5.742390769706454e-05,5.744238200764446e-05,2e-07
-0.00012264529058116232,5.741219371050694e-05,5.68657983530338e-05,2e-07
-0.00012224448897795592,5.741629701536393e-05,5.741776765505713e-05,2e-07
-0.0001218436873747495,5.743618311811865e-05,5.7461165506149277e-05,2e-07
-0.00012144288577154309,5.7471567623760636e-05,5.714819341342591e-05,2e-07
-0.00012104208416833667,5.752192073883533e-05,5.782597810204037e-05,2e-07
-0.00012064128256513027,5.758647566008094e-05,5.782422419485919e-05,2e-07
-0.00012024048096192385,5.766424071582609e-05,5.7719366364963534e-05,2e-07
-0.00011983967935871744,5.775401506790735e-05,5.75255827800285e-05,2e-07
-0.00011943887775551102,5.785440772548312e-05,5.737149010510227e-05,2e-07
-0.00011903807615230462,5.796385956968625e-05,5.7814275651071134e-05,2e-07
-0.0001186372745490982,5.808066804037623e-05,5.7833126854223144e-05,2e-07
-0.00011823647294589178,5.82030140941133e-05,5.841600834688101e-05,2e-07
-0.00011783567134268537,5.83289910065025e-05,5.838787364657594e-05,2e-07
-0.00011743486973947896,5.8456634562859016e-05,5.784523659108199e-05,2e-07
-0.00011703406813627255,5.858395415916481e-05,5.876794247201011e-05,2e-07
-0.00011663326653306613,5.8708964320863675e-05,5.872852666983817e-05,2e-07
-0.00011623246492985973,5.8829716140442095e-05,5.892440097591168e-05,2e-07
-0.00011583166332665331,5.894432813601306e-05,5.880985104274875e-05,2e-07
-0.0001154308617234469,5.905101604229714e-05,5.926168552125764e-05,2e-07
-0.00011503006012024048,5.91481210622983e-05,5.8721636973108884e-05,2e-07
-0.00011462925851703408,5.923413613233815e-05,5.92782246629093e-05,2e-07
-0.00011422845691382766,5.930772978458111e-05,5.9478187243173076e-05,2e-07
-0.00011382765531062124,5.9367767229210606e-05,5.936532981690494e-05,2e-07
-0.00011342685370741483,5.941332832244799e-05,5.9232381281733086e-05,2e-07
-0.00011302605210420842,5.944372213591266e-05,5.907328056297669e-05,2e-07
-0.00011262525050100201,5.9458497896633176e-05,5.916895953264238e-05,2e-07
-0.00011222444889779559,5.945745212449065e-05,5.920457567081128e-05,2e-07
-0.00011182364729458918,5.944063185407929e-05,5.9422285501328634e-05,2e-07
-0.00011142284569138277,5.940833388997045e-05,5.981287649370684e-05,2e-07
-0.00011102204408817636,5.936110010717287e-05,5.9603529262261017e-05,2e-07
-0.00011062124248496994,5.929970887119971e-05,5.927978577115446e-05,2e-07
-0.00011022044088176354,5.922516271359562e-05,5.9447107480323946e-05,2e-07
-0.00010981963927855712,5.913867245806732e-05,5.878847563701077e-05,2e-07
-0.0001094188376753507,5.90416380485589e-05,5.900521197898812e-05,2e-07
-0.00010901803607214429,5.893562638284111e-05,5.884019522025875e-05,2e-07
-0.00010861723446893788,5.882234650258622e-05,5.903915728678805e-05,2e-07
-0.00010821643286573147,5.870362253276851e-05,5.8807753247800865e-05,2e-07
-0.00010781563126252505,5.8581364798860316e-05,5.873618843186156e-05,2e-07
-0.00010741482965931863,5.845753957914582e-05,5.8269155136776615e-05,2e-07
-0.00010701402805611223,5.833413797109428e-05,5.825662140732713e-05,2e-07
-0.00010661322645290582,5.8213144364747275e-05,5.8334234175519336e-05,2e-07
-0.0001062124248496994,5.809650502231293e-05,5.7753854002762713e-05,2e-07
-0.00010581162324649298,5.798609726146343e-05,5.817427428055136e-05,2e-07
-0.00010541082164328658,5.788369973029409e-05,5.7819894697095934e-05,2e-07
-0.00010501002004008016,5.779096424458638e-05,5.772131973515576e-05,2e-07
-0.00010460921843687375,5.770938963331281e-05,5.80429043814546e-05,2e-07
-0.00010420841683366733,5.7640298006498205e-05,5.804522097363738e-05,2e-07
-0.00010380761523046093,5.758481382121219e-05,5.75045875648345e-05,2e-07
-0.00010340681362725451,5.754384607715931e-05,5.793441067701137e-05,2e-07
-0.0001030060120240481,5.751807392377027e-05,5.7253723869519504e-05,2e-07
-0.00010260521042084169,5.7507935906695754e-05,5.765508430169428e-05,2e-07
-0.00010220440881763527,5.7513623023968506e-05,5.7387830041817625e-05,2e-07
-0.00010180360721442886,5.753507570178145e-05,5.7666024541426935e-05,2e-07
-0.00010140280561122244,5.7571984737766497e-05,5.78782093652316e-05,2e-07
-0.00010100200400801604,5.762379619683868e-05,5.7412001289540284e-05,2e-07
-0.00010060120240480962,5.7689720182085404e-05,5.782475122150772e-05,2e-07
-0.0001002004008016032,5.776874334182609e-05,5.7877635587698014e-05,2e-07
-9.979959919839679e-05,5.78596449148042e-05,5.754234788351804e-05,2e-07
-9.939879759519039e-05,5.7961016059460635e-05,5.777923712827547e-05,2e-07
-9.899799599198397e-05,5.807128216122899e-05,5.7998925552194534e-05,2e-07
-9.859719438877755e-05,5.818872776464517e-05,5.7941224578843315e-05,2e-07
-9.819639278557114e-05,5.831152373550349e-05,5.810410137195917e-05,2e-07
-9.779559118236473e-05,5.843775622297367e-05,5.8392305471225164e-05,2e-07
-9.739478957915832e-05,5.856545696310665e-05,5.877293308967938e-05,2e-07
-9.69939879759519e-05,5.8692634443904246e-05,5.86626621047529e-05,2e-07
-9.65931863727455e-05,5.8817305438493206e-05,5.871712381169577e-05,2e-07
-9.619238476953908e-05,5.893752640711675e-05,5.865869410712068e-05,2e-07
-9.579158316633267e-05,5.905142427072424e-05,5.947255137607553e-05,2e-07
-9.539078156312625e-05,5.9157226068905596e-05,5.9145503138225273e-05,2e-07
-9.498997995991985e-05,5.925328703256614e-05,5.907232567311408e-05,2e-07
-9.458917835671343e-05,5.933811662684955e-05,5.935875155034578e-05,2e-07
-9.418837675350701e-05,5.941040215194562e-05,5.94406303929738e-05,2e-07
-9.37875751503006e-05,5.946902952809937e-05,5.9403615235793484e-05,2e-07
-9.33867735470942e-05,5.951310093571107e-05,5.9155501802778094e-05,2e-07
-9.298597194388778e-05,5.954194903121938e-05,5.97166040197156e-05,2e-07
-9.258517034068136e-05,5.955514751367688e-05,5.940995621954142e-05,2e-07
-9.218436873747494e-05,5.955251787470728e-05,5.954450654482777e-05,2e-07
-9.178356713426854e-05,5.953413222496938e-05,5.9359143543215446e-05,2e-07
-9.138276553106213e-05,5.950031215237215e-05,5.943020611194573e-05,2e-07
-9.098196392785571e-05,5.945162363012086e-05,5.97131909530241e-05,2e-07
-9.05811623246493e-05,5.9388868055217796e-05,5.967536006899583e-05,2e-07
-9.018036072144289e-05,5.931306955931469e-05,5.9231618879564345e-05,2e-07
-8.977955911823647e-05,5.922545879283085e-05,5.919352458080502e-05,2e-07
-8.937875751503006e-05,5.912745343909799e-05,5.9310317318410236e-05,2e-07
-8.897795591182365e-05,5.902063576706635e-05,5.9300191327180815e-05,2e-07
-8.857715430861724e-05,5.890672757799529e-05,5.9401935797967324e-05,2e-07
-8.817635270541082e-05,5.878756294282314e-05,5.8439253831029635e-05,2e-07
-8.77755511022044e-05,5.86650591618791e-05,5.850339341829904e-05,2e-07
-8.7374749498998e-05,5.854118640676164e-05,5.830048107203981e-05,2e-07
-8.697394789579159e-05,5.841793652505918e-05,5.851169819109724e-05,2e-07
-8.657314629258517e-05,5.829729150186899e-05,5.855135380269376e-05,2e-07
-8.617234468937875e-05,5.818119207746326e-05,5.811801986031261e-05,2e-07
-8.577154308617235e-05,5.807150701802587e-05,5.812279520229664e-05,2e-07
-8.537074148296593e-05,5.797000352600893e-05,5.7985206335391543e-05,2e-07
-8.496993987975952e-05,5.78783192586247e-05,5.813461859300113e-05,2e-07
-8.45691382765531e-05,5.7797936397536336e-05,5.797491316546514e-05,2e-07
-8.41683366733467e-05,5.773015818030773e-05,5.791342429413936e-05,2e-07
-8.376753507014028e-05,5.767608826521976e-05,5.730754190469156e-05,2e-07
-8.336673346693386e-05,5.7636613256181454e-05,5.765402319131468e-05,2e-07
-8.296593186372746e-05,5.761238866443304e-05,5.72529834903169e-05,2e-07
-8.256513026052104e-05,5.760382852932213e-05,5.747957356399539e-05,2e-07
-8.216432865731463e-05,5.761109886249277e-05,5.759825949264276e-05,2e-07
-8.176352705410821e-05,5.76341150192926e-05,5.725100524548523e-05,2e-07
-8.136272545090181e-05,5.76725430390186e-05,5.72961278635883e-05,2e-07
-8.096192384769539e-05,5.772580493277884e-05,5.787314876015822e-05,2e-07
-8.056112224448898e-05,5.7793087835245113e-05,5.762854075760798e-05,2e-07
-8.016032064128256e-05,5.787335687538849e-05,5.806056319722757e-05,2e-07
-7.975951903807616e-05,5.7965371562405184e-05,5.747978921851783e-05,2e-07
-7.935871743486974e-05,5.806770542738381e-05,5.786761859129635e-05,2e-07
-7.895791583166332e-05,5.8178768609706653e-05,5.7529293230166674e-05,2e-07
-7.855711422845691e-05,5.82968330305636e-05,5.851863788680794e-05,2e-07
-7.81563126252505e-05,5.842005975498173e-05,5.830087085864379e-05,2e-07
-7.775551102204409e-05,5.854652810912747e-05,5.8293284791794286e-05,2e-07
-7.735470941883769e-05,5.8674266091846685e-05,5.888004524019247e-05,2e-07
-7.695390781563126e-05,5.880128159890601e-05,5.8647842753661516e-05,2e-07
-7.655310621242485e-05,5.892559396554658e-05,5.882160994560104e-05,2e-07
-7.615230460921845e-05,5.904526532790487e-05,5.869194878575949e-05,2e-07
-7.575150300601202e-05,5.915843130673591e-05,5.9215495158132244e-05,2e-07
-7.535070140280562e-05,5.926333052759247e-05,5.918238840515319e-05,2e-07
-7.494989979959919e-05,5.9358332510052746e-05,5.9393454294539404e-05,2e-07
-7.454909819639278e-05,5.944196348439773e-05,5.898050075689169e-05,2e-07
-7.414829659318638e-05,5.9512929726965265e-05,5.9893558262935056e-05,2e-07
-7.374749498997995e-05,5.9570138044694417e-05,5.973349371356855e-05,2e-07
-7.334669338677355e-05,5.9612713084508845e-05,5.9377647717027756e-05,2e-07
-7.294589178356714e-05,5.964001119347107e-05,5.9579080496395634e-05,2e-07
-7.254509018036071e-05,5.9651630610244974e-05,5.967181684655838e-05,2e-07
-7.214428857715431e-05,5.964741782649884e-05,5.972360036069829e-05,2e-07
-7.174348697394788e-05,5.96274700175233e-05,5.940015280633053e-05,2e-07
-7.134268537074148e-05,5.959213350357863e-05,5.952520747292019e-05,2e-07
-7.094188376753508e-05,5.954199826633397e-05,5.964588288117433e-05,2e-07
-7.054108216432865e-05,5.947788860722406e-05,5.9381531003515165e-05,2e-07
-7.014028056112224e-05,5.94008500956359e-05,5.940977970271472e-05,2e-07
-6.973947895791584e-05,5.931213301358829e-05,5.921375628786206e-05,2e-07
-6.933867735470941e-05,5.921317255903314e-05,5.949423185488346e-05,2e-07
-6.893787575150301e-05,5.910556612123865e-05,5.877820363086743e-05,2e-07
-6.85370741482966e-05,5.899104798807001e-05,5.905167830818605e-05,2e-07
-6.813627254509017e-05,5.887146188564504e-05,5.882895261675307e-05,2e-07
-6.773547094188377e-05,5.8748731785172004e-05,5.8689976972092554e-05,2e-07
-6.733466933867734e-05,5.862483143919989e-05,5.839507140374565e-05,2e-07
-6.693386773547094e-05,5.850175312964344e-05,5.8501809383107975e-05,2e-07
-6.653306613226454e-05,5.838147612241883e-05,5.839331516592232e-05,2e-07
-6.61322645290581e-05,5.8265935328167374e-05,5.81358938450536e-05,2e-07
-6.57314629258517e-05,5.815699066529999e-05,5.825952568648695e-05,2e-07
-6.53306613226453e-05,5.805639761044341e-05,5.835928135324504e-05,2e-07
-6.492985971943887e-05,5.796577940260148e-05,5.812386575034675e-05,2e-07
-6.452905811623247e-05,5.7886601341134596e-05,5.7784010387448505e-05,2e-07
-6.412825651302606e-05,5.782014758452268e-05,5.7979223498304724e-05,2e-07
-6.372745490981963e-05,5.776750081727784e-05,5.7968398591686605e-05,2e-07
-6.332665330661323e-05,5.772952510694716e-05,5.8067247389658805e-05,2e-07
-6.29258517034068e-05,5.770685222265292e-05,5.801142450923941e-05,2e-07
-6.25250501002004e-05,5.769987163179523e-05,5.7367877849997915e-05,2e-07
-6.2124248496994e-05,5.770872433330915e-05,5.7781960505254476e-05,2e-07
-6.172344689378757e-05,5.77333006251173e-05,5.779704833230638e-05,2e-07
-6.132264529058116e-05,5.777324184112925e-05,5.75963919537725e-05,2e-07
-6.092184368737476e-05,5.782794603028331e-05,5.825157137500743e-05,2e-07
-6.052104208416833e-05,5.789657748771166e-05,5.784804185138151e-05,2e-07
-6.0120240480961926e-05,5.797807998711106e-05,5.814028136790067e-05,2e-07
-5.9719438877755496e-05,5.807119350480475e-05,5.833944947883673e-05,2e-07
-5.9318637274549094e-05,5.8174474170687445e-05,5.8382058338663853e-05,2e-07
-5.891783567134269e-05,5.828631713015494e-05,5.8137366952319844e-05,2e-07
-5.851703406813626e-05,5.8404981955030016e-05,5.829236963534137e-05,2e-07
-5.811623246492986e-05,5.852862020112711e-05,5.8368562144582735e-05,2e-07
-5.7715430861723455e-05,5.865530467612339e-05,5.862778711956333e-05,2e-07
-5.7314629258517025e-05,5.8783059954308495e-05,5.8727068106023535e-05,2e-07
-5.691382765531062e-05,5.8909893655054174e-05,5.8898299075993616e-05,2e-07
